"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c5jz6fg","5CG7441GPJ","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jz8a1","5CG7441GRT","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jz9re","5CG71925QH","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzaf6","5CG7441GS8","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzb53","5CG7441GQX","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzkhx","5CG71925P2","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzm85","5CG71925R2","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzn5r","5CG71338HN","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzqby","5CG71925QP","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzrd6","5CG71925PR","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzthq","5CG708036P","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzvrm","5CG7441GQJ","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzwjn","5CG7441GTY","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5jzzeg","5CG71338H3","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k006y","5CG71338HD","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k00z7","5CG71925RQ","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k01ad","5CG7441GT7","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k06ev","5CG71925VD","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","BRAK","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k07a9","5CG71338H7","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86c5k088m","5CG71925Q8","[hp elitebook 850 g3]","Przyjęcie","[QWERTY PL]","","i5","6200U","","8","256","","[Bez wad]","","","","[2025.07.25 - ALMERE]",""
"86byn2rb3","5CRW3Z2","[dell precision 7740]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","9850H","RTX 3000","32","512","1920 x 1080","[Bez wad]","[]","95%
","7","[05.04.24 - Motor City Computer]",""
"86bzkem6j","3FLHXT2","[dell latitude 5590]","Przyjęcie","[QWERTY PL]","","","","","","","","[]","[Spód X, Klapa X, Nie włącza się]","","","[od 1.07.2024 wprowadzone]","41295"
"86c5mx5x5","pf1ybdm0","[lenovo thinkpad t480]","Malarnia","[Francuska]","","i5","8350U","","8","256","","[Bez wad]","[Spód X]","","","[2025.09.01 - SISO FRANCJA]",""
"86c5mztmj","pf1db0uw","[lenovo thinkpad t480]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","8350U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9e2","pf295en4","[lenovo thinkpad t480]","Gotowe do wysyłki","[Francuska]","","i5","8350U","","16","256","","[Nowa]","","82% / 74%
","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9jy","pf1y9e75","[lenovo thinkpad t480]","Malarnia","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9n6","pf291jk5","[lenovo thinkpad t480]","Malarnia","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9p6","pf1k45hc","[lenovo thinkpad t480]","Malarnia","[Francuska]","","i5","8350U","","8","256","","[Bez wad]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9rz","pf1d9yhc","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9ug","pf296gkb","[lenovo thinkpad t480]","Gotowe do wysyłki","[Francuska]","[Nowy spód]","i5","8350U","","16","256","","[Nowa]","[]","81% / 75%
","","[2025.09.01 - SISO FRANCJA]",""
"86c5ne9yt","pf1duju3","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Bez wad]","[Palmrest]","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nea5m","pf1dvg1b","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nee61","pf2abtrw","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nek81","pf1y9k4v","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nemz1","pf294pmk","[lenovo thinkpad t480]","Przyjęcie","[]","","i5","8350U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nnbqx","pf36yeqc","[lenovo thinkpad t14 gen 1]","Przyjęcie","[Pionowy Enter ISO / EU]","[]","AMD","Ryzen 5 Pro 4650U","","16","256","","[Mikro otarcia]","","","","[2025.09.01 - SISO FRANCJA]",""
"86c5nr1ad","PF14HW3Z","[lenovo thinkpad t480]","Przyjęcie","[QWERTY PL]","","","","","","","","[Dotyk, Brak]","","","","[MIX STARYCH DOSTAW OD LIPCA 2025]",""
"86c5tggdr","PF1N17CA","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","BRAK","","[Bez wad]","","","","[MIX STARYCH DOSTAW OD LIPCA 2025]",""
"86c5wdwny","5CG82563QJ","[hp zbook 14u g5]","Przyjęcie","[Brak]","[Wgniotka / Odstaje]","","","","","","","","[Nie włącza się]","","","[MIX STARYCH DOSTAW OD LIPCA 2025]",""
"86bxp9hym","7CWH633","[dell precision 7740]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i7","9850H","Quadro RTX 3000","32","512","1920 x 1080","[Bez wad]","","klapa bialy nalot
","7","[02.2024 USA]",""
"86c5pa46k","5h012j3","[dell precision 7760]","Przyjęcie","[QWERTY PL]","","i7","11850H","RTX A3000","64","1024","","[Bez wad]","[Ramka Matrycy]","GOOD
","","[2025.08.05 USA]",""
"86c5pa5ta","hhvb6g3","[dell precision 7760]","Serwis","[QWERTY PL]","","","","","","","","","[Ramka Matrycy, Nie włącza się]","","","[2025.08.05 USA]",""
"86c5paary","1RWW5J3","[dell precision 7760]","Przyjęcie","[QWERTY PL]","","i7","11850H","RTX A3000","32","512","","[Bez wad]","","GOOD

","","[2025.08.05 USA]",""
"86c5papyk","9RNR6G3","[dell precision 7760]","Serwis","[QWERTY PL]","","","","","","","","","[Ramka Matrycy, Nie włącza się]","","","[2025.08.05 USA]",""
"86c5q3ufd","BL9LMQ2","[dell precision 7720]","Przyjęcie","[QWERTY PL]","","i7","7820HQ","P3000","32","512","","[Bez wad]","","EXC
","","[2025.08.05 USA]",""
"86c5q3vug","cm9ttn2","[dell precision 7720]","Przyjęcie","[QWERTY PL]","","i7","7820HQ","P3000","32","512","","[Bez wad]","","GOOD
","","[2025.08.05 USA]",""
"86c5q3wtd","59v4ph2","[dell precision 7720]","Przyjęcie","[QWERTY PL]","","i7","7820HQ","P3000","32","512","","[Bez wad]","[Ramka Matrycy]","EXC
","","[2025.08.05 USA]",""
"86c5q4kt6","7DG03H2","[dell precision 7710]","Przyjęcie","","","i7","6820HQ","M3000M","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","","GOOD
","","[2025.08.05 USA]",""
"86c5q4yaf","jr8d5h2","[dell precision 7710]","Serwis","[QWERTY PL]","","","","","","","","","[Zawiasy , Nie włącza się]","","","[2025.08.05 USA]",""
"86c5q5r4p","FW6JNF2","[dell precision 7730]","Przyjęcie","","","i7","8850H","Radeon WX 7100","32","512","3840 x 2160","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","EXC
","","[2025.08.05 USA]",""
"86c5q60v0","66b4xt2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","","EXC
","","[2025.08.05 USA]",""
"86c5q64k8","fh8kvt2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","64","512","1920 x 1080","[Bez wad]","","GOOD
","","[2025.08.05 USA]",""
"86c5q694t","6SD91Z2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","","GOOD
","","[2025.08.05 USA]",""
"86c5q6awm","gn4jqv2","[dell precision 7730]","Serwis","[QWERTY PL]","","","","","","","","","[Nie włącza się]","","","[2025.08.05 USA]",""
"86c5q6pdf","5LC2VT2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","1024","1920 x 1080","[Bez wad]","","EXC
","","[2025.08.05 USA]",""
"86c5q6xqg","dh9dqv2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Bez wad]","[Touchpad]","GOOD
","","[2025.08.05 USA]",""
"86c5q78w8","77qhrv2","[dell precision 7730]","Przyjęcie","[QWERTY PL]","","i7","8850H","P3200","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","EXC
","","[2025.08.05 USA]",""
"86c5qbcy2","1yllqq2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Ramka Matrycy]","EXC
","1","[2025.09.19 - SISO]",""
"86c5qbg1n","hkwxxt2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","EXC
","1","[2025.09.19 - SISO]",""
"86c5qbpr7","gvglxt2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Ramka Matrycy]","FAIR
","1","[2025.09.19 - SISO]",""
"86c5qbw4a","7x2nxt2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Dotyk, Zbita]","[Spód X]","GOOD
","1","[2025.09.19 - SISO]",""
"86c5qbxeb","7bd6st2","[dell latitude 5490]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk, Zbita]","[Spód X, Klapa X, Nie włącza się]","","1","[2025.09.19 - SISO]",""
"86c5qby7f","9v77pq2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Palmrest]","EXC
","1","[2025.09.19 - SISO]",""
"86c5qbyx2","5jj4jr2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","FAIR
","1","[2025.09.19 - SISO]",""
"86c5qcche","glqmxt2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Dotyk, Zbita]","[]","EXC
","1","[2025.09.19 - SISO]",""
"86c5qckq9","144xxt2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","EXC

","1","[2025.09.19 - SISO]",""
"86c5qd7a2","JYJ08S2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria X]","","2","[2025.09.19 - SISO]",""
"86c5qdebt","B27SRQ2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","2","[2025.09.19 - SISO]",""
"86c5qdjtp","CX085S2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","exc
","2","[2025.09.19 - SISO]",""
"86c5qdm1a","JFWXXT2","[dell latitude 5490]","Serwis","[QWERTY PL]","","","","","8","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Nie włącza się]","","1","[2025.09.19 - SISO]",""
"86c5qdn5f","GC4XXT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","exc

","1","[2025.09.19 - SISO]",""
"86c5qehwh","FS6PXT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","exc

","1","[2025.09.19 - SISO]",""
"86c5qev07","G75STT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","exc
","2","[2025.09.19 - SISO]",""
"86c5qex3q","FDZ6TT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak, Palmrest, Ramka Matrycy]","

","1","[2025.09.19 - SISO]",""
"86c5qeyxw","F41PXT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","

","1","[2025.09.19 - SISO]",""
"86c5qf1m6","2HNLXT2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","

","1","[2025.09.19 - SISO]",""
"86c5qf7yw","4N6CST2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[]","exc

","1","[2025.09.19 - SISO]",""
"86c5qg9ky","6GNLXT2","[dell latitude 5490]","Serwis","[QWERTY PL]","","","","","Brak","BRAK","","[Dotyk]","[Spód X]","","1","[2025.09.19 - SISO]",""
"86c5qgajd","CVJ08S2","[dell latitude 5490]","Przyjęcie","[QWERTY PL]","","i5","8350U","","24","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk]","[Bateria X]","

","1","[2025.09.19 - SISO]",""
"86c5qv4e6","pf14sj5y","[lenovo thinkpad t470]","Przyjęcie","[Francuska]","","i5","6300U","","4","256","","[Wszędzie otarcia]","[Palmrest]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv4h5","pf1nzd5s","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv4kr","pf15dnzr","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv548","pf1dq860","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv5wv","pf15e0fs","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv66w","pf15em9l","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","[]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv6p4","pf14slzd","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv6x7","pf14ra50","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv75n","pf14r1yn","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qv9z8","pf1dqqe2","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvaed","pf15dxzt","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvcjx","pf15e3ny","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qve37","pf1drwl0","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvfhf","pf14skax","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvgrc","pf1dsh0w","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvj82","pf14reu4","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvmcc","PF1DQCE4","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qvq9p","PF1N0Y95","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw1dt","PF15F3KV","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw2v6","PF15E63L","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw5aj","PF15D3U5","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw6nk","PF15DURS","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw7xt","PF1DR953","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qw8we","PF15F3L8","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwb44","PF1DQEGC","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","[]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwc9n","PF14R9UP","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwcvd","PF1NSEV8","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","Brak","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwept","PF15EQ44","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","[Palmrest]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwgbj","PF15F1P1","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","BRAK","","[Zwykłe poświatki, Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwhnj","PF14RBRD","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwjkf","PF14R8NV","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","[Palmrest]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwqk2","PF1N0V9T","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwtrn","PF1N0V9T","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwuhy","PF1DPRUQ","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qwzyg","PF14SNDL","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qx37j","PF15DJKS","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Spód X]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qxgrb","PF15ERBG","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qxn6p","PF15CQPF","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","BRAK","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qxtj6","PF1DR0EN","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qxvuv","PF15E0PB","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe poświatki]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qy7ba","PF1DRXWU","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qy94b","PF14RC57","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qyc1p","PF1DQ63U","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qydbx","PF14R7ZU","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe poświatki]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qyqq6","PF15EZY2","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qyrrj","PF15EZX5","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe poświatki]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qyud7","PF14R87E","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","Brak","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qyz75","PF1P09TG","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","Brak","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qz0dq","PF15DK3Y","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qz1mf","PF15CUB5","[lenovo thinkpad t470]","Serwis","","","i5","6300U","","8","256","","[Bez wad]","[USB ]","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qz43d","PF15ETPJ","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","Brak","256","","[Mikro otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qzcb5","PF15ED0F","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
"86c5qzfbd","PF15E200","[lenovo thinkpad t470]","Przyjęcie","","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.08.08. - SISO FRANCJA (2. CZĘŚĆ)]",""
