"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c3t2wz4","5CG00321H4","[hp elitebook 830 g6]","Przyjęcie","[Francuska]","","i5","8365U","","8","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t3fjp","5CG0500X61","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Wielkie poświaty, Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t3j2m","5cg0500x6v","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Mikro otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t3kju","5CG0500X6Q","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t3m29","5CG0500X5P","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t3mv3","5CG1054TLB","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","8","BRAK","","[Zwykłe ryski / otarcia]","[Zawiasy , Palmrest]","","","[2025.05.28 TES Francja]",""
"86c3t3rma","5CG1054TLD","[hp elitebook 830 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t49m7","5CG4101J7M","[hp elitebook 840 g10]","Przyjęcie","[Francuska]","","i7","1365U","","32","BRAK","1920 x 1200","[Mikro otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t4tkp","5CG9046NZ0","[hp elitebook 830 g5]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t54cp","5CG83519V4","[hp elitebook 830 g5]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","","[Wszędzie otarcia]","[Zawiasy , Palmrest]","","","[2025.05.28 TES Francja]",""
"86c3t569z","5CG82821Y9","[hp elitebook 830 g5]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","","[Wszędzie otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3t57xv","5CG04933X9","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.05.28 TES Francja]",""
"86c3t5ajw","5CG04933YM","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3t5b8t","5CG10579XC","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3t5bm0","5CG0517LBH","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.05.28 TES Francja]",""
"86c3t5dbn","5CG10579XW","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3t5dr9","5CG10579Y4","[hp elitebook 840 g7]","Przyjęcie","[Francuska]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3tvw1e","5CG24320KW","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3tw08w","5CG3111SKS","[hp elitebook 845 g8]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 5650U","","32","BRAK","","[Zwykłe ryski / otarcia, Wielka rysa / rysy]","","","","[2025.05.28 TES Francja]",""
"86c3tw6rh","5CG2312206","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2025.05.28 TES Francja]",""
"86c3tw7wu","5CG2152T3K","[hp elitebook 845 g8]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3tw8hm","5CG2312207","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Klapa X, Palmrest]","","","[2025.05.28 TES Francja]",""
"86c3twtr1","5CG1047FVV","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3tx4fe","5CG1051TKW","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3tx619","5CG1449RG3","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Wszędzie otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txadh","5CG1047FS9","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Wszędzie otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txc3r","5CG1449QXW","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Wszędzie otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txxg2","5cg1402k63","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txxtw","5cg1402pl8","[hp elitebook 840 g8]","Przyjęcie","[QWERTY PL]","","i5","1145G7","","16","BRAK","","[Bez wad]","","","","[2025.05.28 TES Francja]",""
"86c3txyg6","5cg1402kmv","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txyjm","5cg1402pbl","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3txzyy","5CG046C90X","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 4750U","","16","256","","[Wszędzie otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3ty6q1","5CG1151S2Z","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 4750U","","16","256","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3tyfh8","5CG1151S2S","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 4750U","","16","256","","[Zbita]","[Zawiasy ]","","","[2025.05.23 ALLROUND 1449]",""
"86c3tykzy","5CG1151S2N","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 4750U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3tz61r","5CG24107JR","[hp elitebook 855 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Hasło Bios]","","","[2025.05.23 ALLROUND 1449]",""
"86c3u006v","5CG2262JX1","[hp elitebook 835 g8]","Przyjęcie","[QWERTY PL]","","AMD","","","","","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3u0kxk","5CG1402PLL","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Zbita]","","kamera x
","","[2025.05.28 TES Francja]",""
"86c3u23pj","5CG13736MJ","[hp elitebook 835 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 5850U","","16","512","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.05.23 ALLROUND 1449]",""
"86c3u38x4","5cg1402p6m","[hp elitebook 840 g8]","Magazyn","[Francuska]","","i5","1145G7","","16","BRAK","","[Bez wad]","","","","[2025.05.28 TES Francja]",""
"86c3u396b","5cg1402pmf","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Bez wad]","","","","[2025.05.28 TES Francja]",""
"86c3u3cwk","5cg2450lr7","[hp elitebook 840 g8]","Przyjęcie","[QWERTY PL]","","i7","1185G7","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u3hmx","5cg23919s0","[hp elitebook 840 g8]","Przyjęcie","[QWERTY PL]","","i7","1185G7","","32","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u3n81","5cg1402pj4","[hp elitebook 840 g8]","Przyjęcie","[Francuska]","","i5","1145G7","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u3qzu","5cg1402cpg","[hp elitebook 840 g8]","Serwis","[QWERTY PL]","","","","","","","","","[Nie włącza się]","","","[2025.05.28 TES Francja]",""
"86c3uv46f","5cg15184qv","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3u5v3x","5cg1449r5n","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u5xat","5cg1341fdm","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2025.05.28 TES Francja]",""
"86c3u5y41","5CG231220Q","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3u6gud","5cg1047ftt","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.05.28 TES Francja]",""
"86c3u6kn6","5CG2152SMC","[hp elitebook 845 g8]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3u7633","5CG2364LZ6","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Bez wad]","[]","","","[2025.05.28 TES Francja]",""
"86c3u7cw6","5cg129122g","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u7unb","5CG2152RC9","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3u7yj2","5cg1341f0h","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2025.05.28 TES Francja]",""
"86c3u8b3z","5CG2510X65","[hp elitebook 845 g8]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Wielka rysa / rysy]","[]","","","[2025.05.28 TES Francja]",""
"86c3u8b83","5cg1047fv6","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3u8hh4","5cg1449qc2","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u8vx0","5cg1047fsv","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u9az4","5cg12912n0","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3u9dxw","5CG2312219","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[]","","","[2025.05.28 TES Francja]",""
"86c3u9mxb","5cg1341fcv","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Touchpad, Ramka Matrycy]","","","[2025.05.28 TES Francja]",""
"86c3ua31v","5CG1047FVL","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","8","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3uadjf","5CG1341DMB","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3uaxnm","5CG1051T6D","[hp elitebook 845 g7]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3uaz4v","5CG1341F13","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.05.28 TES Francja]",""
"86c3ub4ty","5CG1341DMX","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2025.05.28 TES Francja]",""
"86c3ub989","5CG1341F1C","[hp elitebook 845 g7]","Przyjęcie","[Francuska]","","AMD","Ryzen 5 Pro 4650U","","16","BRAK","","[Zwykłe ryski / otarcia]","","","","[2025.05.28 TES Francja]",""
"86c3upjhz","CND3310RZ8","[zbook fury 17.3 inch g8]","Przyjęcie","[QWERTY PL]","","i7","11850H","NVIDIA GA104","64","2000","1920 x 1080","[Mikro otarcia]","[Klapa X]","","","[2025.05.23 SISO NL 4195]",""
"86c3upkmn","5CD9132XQV","[hp zbook 17 g5]","Przyjęcie","[QWERTY PL]","","i7","8850H","NVIDIA QUADRO P4200","32","1000","1366 x 768","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upq29","5CD9234BQ6","[hp zbook 17 g5]","Przyjęcie","[QWERTY PL]","","i7","8850H","NVIDIA QUADRO P4200","32","1TB + 1TB","1920 x 1080","[Mikro otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upr0x","5CD9051VV2","[hp zbook 17 g5]","Przyjęcie","[QWERTY PL]","","i7","8850H","NVIDIA QUADRO P4200","32","1TB + 1TB","1366 x 768","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uprqq","5CD03593HC","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","Brak zaślepki 
","","[2025.05.23 SISO NL 4195]",""
"86c3uptay","5cg1053qc8","[hp elitebook 850 g7]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upuxb","5CD0404KNT","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upvan","5CG1053Q2K","[hp elitebook 850 g7]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upw78","5CD0324QPS","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","Brak zaślepki 
","","[2025.05.23 SISO NL 4195]",""
"86c3upymh","5CD032HDJ0","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Bez wad]","","","","[2025.05.23 SISO NL 4195]",""
"86c3upzpe","5CD032HDHN","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uq18x","5CD032HDH6","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1000","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uq641","5CD032HDK2","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uq8vm","5CD032HDJD","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Mikro otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uqgaj","5CD03593HB","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uqghn","5CG1482MDV","[hp elitebook 840 g8]","Przyjęcie","[QWERTY PL]","","i5","1145G7","","16","","","[Zbita]","[Klapa X, Ramka Matrycy]","","","[2025.05.23 SISO NL 4195]",""
"86c3uqjdm","5cg214637x","[hp elitebook 840 g8]","Przyjęcie","[QWERTY PL]","","i5","1145G7","","16","","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2025.05.23 SISO NL 4195]",""
"86c3uqktk","5CD032HDH3","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","[Palmrest]","Brak zaślepki
","","[2025.05.23 SISO NL 4195]",""
"86c3uqpz1","5cg0504q1x","[hp elitebook 830 g7]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uqrut","5CD0324QQ0","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Mikro otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uqw6r","5CD032HDJF","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","Brak zaślepki  
","","[2025.05.23 SISO NL 4195]",""
"86c3ur5aj","5cg1257gl5","[hp elitebook 830 g7]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4195]",""
"86c3ur6e7","5CD0324QQ4","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2025.05.23 SISO NL 4195]",""
"86c3urezn","5CD032HDHL","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Bez wad]","","","","[2025.05.23 SISO NL 4195]",""
"86c3urjx7","5CD032HDJ4","[hp zbook 17 g6]","Przyjęcie","[QWERTY PL]","","i7","9750H","NVIDIA QUADRO RTX 4000","32","1TB + 1TB","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3utmb8","3PC57D3","[dell latitude 5410]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","256","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4195]",""
"86c3utu2b","5CG0456GZ7","[hp zbook 15u g6]","Przyjęcie","[QWERTY PL]","","i7","8665U","AMD Radeon Pro WX3200","32","1024","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Zawiasy ]","Listwa X
","","[2025.05.23 SISO NL 4195]",""
"86c3uu1eg","CND1419PD1","[hp elite x2 g8]","Przyjęcie","[QWERTY PL]","","i5","","","","","","[Dotyk, Bez wad]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uv5hh","5cg2131zpc","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 3 Pro 5400U","","16","1024","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uv6qq","5CG151836C","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2025.05.23 ALLROUND 1449]",""
"86c3uv7u8","5cg2071h3q","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uwdgy","5CG13488PT","[hp zbook firefly 15 g7]","Przyjęcie","[QWERTY PL]","","i7","10610U","NVIDIA QUADRO P520","32","1024","1920 x 1080","[Zwykłe ryski / otarcia, Wielka rysa / rysy]","[Palmrest]","","","[2025.05.23 SISO NL 4195]",""
"86c3uwvx2","5CG15186C6","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2025.05.23 ALLROUND 1449]",""
"86c3uwvvd","5cg2064fg7","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uww5c","5CG30614DX","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 5800U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3ux0r0","5cg2064fkp","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3ux28e","PF48Z0D6","[lenovo thinkpad t14 gen 3]","Serwis","[QWERTY PL]","","i5","","","","","","[Zwykłe ryski / otarcia]","[Nie włącza się]","","","[2025.05.23 SISO NL 4195]",""
"86c3ux5p6","5cg15184r3","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","","","","","","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uxjy6","5cg15186lh","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Bez wad]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uxp09","5cg151862y","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia, Problem]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uxq2w","PF2HF7XE","[lenovo thinkpad t15 gen 1]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","256","","[Wszędzie otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uxqpj","5cg15185kj","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","","","","","","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uxvae","5cg21485xk","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","","","","","","","","[Nie włącza się]","","","[2025.05.23 ALLROUND 1449]",""
"86c3uxypf","5cg2442ljr","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","","","","","","","","[Nie włącza się]","","","[2025.05.23 ALLROUND 1449]",""
"86c3uy13e","5cg15185l9","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uy3nn","5cg15183n5","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uy9r8","5cg2071d5t","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uyuu2","5cg15186mm","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uz116","PC1NPWBF","[lenovo thinkpad x13 gen 1]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4195]",""
"86c3uz2qf","5cg2064gly","[hp elitebook 845 g8]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uzaum","5cg2064g5s","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
"86c3uzn9b","5CG2064FK0","[hp elitebook 845 g8]","Serwis","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zbita]","","","","[2025.05.23 ALLROUND 1449]",""
